X	Y	R	G	B
0.36	0.54	95	137	0
0.36	0.55	95	141	1
0.36	0.56	94	142	1
0.36	0.57	93	146	1
0.36	0.58	93	150	1
0.36	0.59	92	151	1
0.36	0.6	92	154	1
0.36	0.61	92	157	1
0.36	0.62	92	158	1
0.36	0.63	93	161	1
0.36	0.64	93	164	1
0.36	0.65	92	167	1
0.36	0.66	92	168	1
0.36	0.67	92	171	0
0.36	0.68	93	174	0
0.36	0.69	93	176	0
0.36	0.7	93	179	0
0.36	0.71	94	182	0
0.36	0.72	94	184	0
0.36	0.73	94	187	0
0.36	0.74	94	190	0
0.36	0.75	94	193	1
0.36	0.76	94	194	1
0.36	0.77	94	197	1
0.36	0.78	94	200	1
0.36	0.79	94	201	1
0.36	0.8	95	204	1
0.36	0.81	95	207	1
0.36	0.82	95	209	1
0.36	0.83	95	212	1
0.36	0.84	95	215	1
0.36	0.85	95	218	1
0.36	0.86	95	219	1
0.36	0.87	95	222	1
0.36	0.88	95	225	1
0.36	0.89	95	226	1
0.36	0.9	95	229	1
0.36	0.91	95	232	1
0.36	0.92	95	233	1
0.36	0.93	95	236	2
0.36	0.94	94	239	2
0.36	0.95	93	243	1
0.36	0.96	93	245	1
0.36	0.97	92	248	1
0.36	0.98	91	250	1
0.36	0.99	91	251	0
0.36	1.0	91	251	0
0.37	0.0	95	3	1
0.37	0.01	95	4	1
0.37	0.02	95	4	1
0.37	0.03	96	7	1
0.37	0.04	96	9	2
0.37	0.05	97	13	2
0.37	0.06	97	14	2
0.37	0.07	97	17	2
0.37	0.08	97	20	2
0.37	0.09	97	22	2
0.37	0.1	97	25	2
0.37	0.11	97	28	2
0.37	0.12	97	29	2
0.37	0.13	97	32	2
0.37	0.14	97	35	2
0.37	0.15	97	38	1
0.37	0.16	97	39	1
0.37	0.17	97	42	1
0.37	0.18	96	46	1
0.37	0.19	96	48	1
0.37	0.2	95	52	1
0.37	0.21	95	55	1
0.37	0.22	95	56	1
0.37	0.23	95	59	1
0.37	0.24	95	62	1
0.37	0.25	95	65	1
0.37	0.26	95	66	1
0.37	0.27	95	69	1
0.37	0.28	95	72	1
0.37	0.29	95	74	1
0.37	0.3	95	77	1
0.37	0.31	95	80	1
0.37	0.32	95	81	1
0.37	0.33	96	85	1
0.37	0.34	96	88	1
0.37	0.35	96	89	1
0.37	0.36	97	92	1
0.37	0.37	96	95	1
0.37	0.38	96	98	0
0.37	0.39	96	100	0
0.37	0.4	96	103	0
0.37	0.41	96	106	0
0.37	0.42	97	107	0
0.37	0.43	97	110	0
0.37	0.44	97	113	0
0.37	0.45	97	116	0
0.37	0.46	97	117	0
0.37	0.47	97	121	0
0.37	0.48	97	124	0
0.37	0.49	97	125	0
0.37	0.5	97	128	0
0.37	0.51	98	131	0
0.37	0.52	98	132	0
0.37	0.53	98	135	0
0.37	0.54	97	138	0
0.37	0.55	97	141	1
0.37	0.56	96	143	1
0.37	0.57	96	147	1
0.37	0.58	95	150	2
0.37	0.59	95	151	2
0.37	0.6	95	154	2
0.37	0.61	95	157	2
0.37	0.62	95	158	2
0.37	0.63	95	161	1
0.37	0.64	95	164	1
0.37	0.65	95	167	1
0.37	0.66	95	168	1
0.37	0.67	95	171	1
0.37	0.68	95	174	0
0.37	0.69	95	176	0
0.37	0.7	95	179	0
0.37	0.71	96	182	0
0.37	0.72	96	184	0
0.37	0.73	96	187	0
0.37	0.74	96	190	0
0.37	0.75	96	193	1
0.37	0.76	96	194	1
0.37	0.77	96	197	1
0.37	0.78	96	200	1
0.37	0.79	96	201	1
0.37	0.8	97	204	1
0.37	0.81	97	208	1
0.37	0.82	97	209	2
0.37	0.83	97	212	2
0.37	0.84	97	215	2
0.37	0.85	97	218	2
0.37	0.86	97	220	2
0.37	0.87	97	222	2
0.37	0.88	97	225	2
0.37	0.89	97	227	2
0.37	0.9	98	229	2
0.37	0.91	98	232	2
0.37	0.92	97	234	2
0.37	0.93	97	236	2
0.37	0.94	96	240	2
0.37	0.95	95	243	2
0.37	0.96	95	245	1
0.37	0.97	94	249	1
0.37	0.98	94	251	1
0.37	0.99	93	251	0
0.37	1.0	93	251	0
0.38	0.0	97	3	2
0.38	0.01	97	4	2
0.38	0.02	97	5	2
0.38	0.03	98	7	2
0.38	0.04	98	10	2
0.38	0.05	98	13	2
0.38	0.06	99	14	2
0.38	0.07	99	17	2
0.38	0.08	99	20	2
0.38	0.09	99	22	2
0.38	0.1	99	25	2
0.38	0.11	99	28	2
0.38	0.12	99	29	2
0.38	0.13	99	32	2
0.38	0.14	99	35	2
0.38	0.15	99	37	2
0.38	0.16	99	39	2
0.38	0.17	99	42	2
0.38	0.18	98	46	2
0.38	0.19	98	48	2
0.38	0.2	97	52	2
0.38	0.21	97	55	2
0.38	0.22	97	57	2
0.38	0.23	97	60	2
0.38	0.24	97	62	1
0.38	0.25	97	65	1
0.38	0.26	97	67	1
0.38	0.27	97	70	1
0.38	0.28	97	73	1
0.38	0.29	97	74	1
0.38	0.3	97	77	1
0.38	0.31	97	80	1
0.38	0.32	98	82	1
0.38	0.33	98	85	1
0.38	0.34	98	88	1
0.38	0.35	98	89	1
0.38	0.36	98	92	1
0.38	0.37	98	95	1
0.38	0.38	98	99	0
0.38	0.39	98	100	0
0.38	0.4	98	103	0
0.38	0.41	98	106	0
0.38	0.42	98	107	0
0.38	0.43	98	110	0
0.38	0.44	99	113	0
0.38	0.45	99	116	0
0.38	0.46	99	117	0
0.38	0.47	99	121	0
0.38	0.48	99	124	0
0.38	0.49	99	126	0
0.38	0.5	100	129	0
0.38	0.51	100	131	0
0.38	0.52	100	133	0
0.38	0.53	100	136	0
0.38	0.54	100	138	1
0.38	0.55	99	142	1
0.38	0.56	99	143	1
0.38	0.57	98	147	2
0.38	0.58	97	150	2
0.38	0.59	97	151	2
0.38	0.6	97	154	2
0.38	0.61	97	157	2
0.38	0.62	97	158	2
0.38	0.63	97	161	2
0.38	0.64	97	164	2
0.38	0.65	97	167	1
0.38	0.66	97	169	1
0.38	0.67	97	172	1
0.38	0.68	97	175	1
0.38	0.69	97	176	0
0.38	0.7	97	179	0
0.38	0.71	98	182	0
0.38	0.72	98	184	0
0.38	0.73	98	187	0
0.38	0.74	98	190	0
0.38	0.75	98	193	1
0.38	0.76	98	194	1
0.38	0.77	98	197	1
0.38	0.78	98	200	1
0.38	0.79	98	201	2
0.38	0.8	99	205	2
0.38	0.81	99	208	2
0.38	0.82	99	209	2
0.38	0.83	100	212	2
0.38	0.84	99	215	3
0.38	0.85	99	218	3
0.38	0.86	99	220	3
0.38	0.87	99	223	3
0.38	0.88	100	225	3
0.38	0.89	100	227	3
0.38	0.9	100	230	3
0.38	0.91	100	232	3
0.38	0.92	100	234	3
0.38	0.93	99	237	3
0.38	0.94	99	240	3
0.38	0.95	98	244	2
0.38	0.96	97	246	2
0.38	0.97	96	249	1
0.38	0.98	96	251	1
0.38	0.99	96	252	1
0.38	1.0	96	252	0
0.39	0.0	98	4	2
0.39	0.01	99	4	2
0.39	0.02	99	5	2
0.39	0.03	99	7	2
0.39	0.04	99	10	2
0.39	0.05	100	13	2
0.39	0.06	100	14	2
0.39	0.07	100	17	2
0.39	0.08	100	20	2
0.39	0.09	100	22	2
0.39	0.1	100	25	2
0.39	0.11	100	28	3
0.39	0.12	100	29	3
0.39	0.13	100	32	3
0.39	0.14	100	35	2
0.39	0.15	100	37	2
0.39	0.16	100	39	2
0.39	0.17	100	42	2
0.39	0.18	99	46	2
0.39	0.19	99	48	2
0.39	0.2	99	52	2
0.39	0.21	98	56	2
0.39	0.22	98	57	2
0.39	0.23	98	60	2
0.39	0.24	98	63	2
0.39	0.25	99	65	1
0.39	0.26	99	67	1
0.39	0.27	99	70	1
0.39	0.28	98	73	1
0.39	0.29	98	75	1
0.39	0.3	98	78	1
0.39	0.31	99	80	1
0.39	0.32	99	82	1
0.39	0.33	99	85	1
0.39	0.34	99	88	1
0.39	0.35	99	89	1
0.39	0.36	99	92	1
0.39	0.37	99	95	1
0.39	0.38	99	99	0
0.39	0.39	99	100	0
0.39	0.4	99	103	0
0.39	0.41	99	106	0
0.39	0.42	99	107	0
0.39	0.43	99	110	0
0.39	0.44	100	113	0
0.39	0.45	100	116	0
0.39	0.46	100	118	0
0.39	0.47	100	121	0
0.39	0.48	101	124	0
0.39	0.49	101	126	0
0.39	0.5	101	129	0
0.39	0.51	101	132	0
0.39	0.52	101	133	0
0.39	0.53	101	136	0
0.39	0.54	101	139	1
0.39	0.55	100	142	1
0.39	0.56	100	143	1
0.39	0.57	99	147	2
0.39	0.58	98	150	2
0.39	0.59	98	151	2
0.39	0.6	98	154	3
0.39	0.61	98	157	3
0.39	0.62	98	159	3
0.39	0.63	98	161	2
0.39	0.64	98	164	2
0.39	0.65	98	167	2
0.39	0.66	98	169	1
0.39	0.67	98	172	1
0.39	0.68	98	175	1
0.39	0.69	98	176	0
0.39	0.7	98	179	0
0.39	0.71	99	182	0
0.39	0.72	99	184	0
0.39	0.73	99	187	0
0.39	0.74	99	190	1
0.39	0.75	99	193	1
0.39	0.76	99	194	1
0.39	0.77	99	197	1
0.39	0.78	99	200	2
0.39	0.79	99	201	2
0.39	0.8	100	205	2
0.39	0.81	100	208	2
0.39	0.82	101	210	2
0.39	0.83	101	212	3
0.39	0.84	101	215	3
0.39	0.85	101	218	3
0.39	0.86	101	220	3
0.39	0.87	101	223	3
0.39	0.88	101	226	3
0.39	0.89	101	227	3
0.39	0.9	101	230	3
0.39	0.91	101	233	3
0.39	0.92	101	234	3
0.39	0.93	101	237	3
0.39	0.94	100	240	3
0.39	0.95	99	244	2
0.39	0.96	98	246	2
0.39	0.97	97	249	1
0.39	0.98	97	251	1
0.39	0.99	97	252	1
0.39	1.0	97	252	1
0.4	0.0	101	4	2
0.4	0.01	102	5	2
0.4	0.02	102	5	2
0.4	0.03	102	7	2
0.4	0.04	102	10	2
0.4	0.05	102	13	2
0.4	0.06	102	14	2
0.4	0.07	102	17	2
0.4	0.08	102	20	2
0.4	0.09	102	22	2
0.4	0.1	102	25	3
0.4	0.11	102	27	3
0.4	0.12	102	29	3
0.4	0.13	102	32	3
0.4	0.14	102	34	3
0.4	0.15	103	37	2
0.4	0.16	103	39	2
0.4	0.17	102	42	2
0.4	0.18	102	46	2
0.4	0.19	102	48	2
0.4	0.2	101	53	2
0.4	0.21	101	56	2
0.4	0.22	101	57	2
0.4	0.23	101	60	2
0.4	0.24	101	63	2
0.4	0.25	102	65	2
0.4	0.26	102	67	1
0.4	0.27	102	70	1
0.4	0.28	101	73	1
0.4	0.29	101	75	1
0.4	0.3	101	78	1
0.4	0.31	101	81	1
0.4	0.32	101	82	1
0.4	0.33	102	85	1
0.4	0.34	102	88	1
0.4	0.35	102	89	1
0.4	0.36	102	92	1
0.4	0.37	102	95	1
0.4	0.38	102	99	0
0.4	0.39	102	100	0
0.4	0.4	102	103	0
0.4	0.41	102	106	0
0.4	0.42	102	107	0
0.4	0.43	102	110	0
0.4	0.44	102	113	0
0.4	0.45	103	116	0
0.4	0.46	103	117	0
0.4	0.47	103	121	0
0.4	0.48	103	124	0
0.4	0.49	104	126	0
0.4	0.5	104	129	0
0.4	0.51	104	132	0
0.4	0.52	104	133	0
0.4	0.53	104	136	0
0.4	0.54	104	139	1
0.4	0.55	103	142	1
0.4	0.56	103	143	1
0.4	0.57	102	147	2
0.4	0.58	101	150	2
0.4	0.59	101	151	3
0.4	0.6	101	154	3
0.4	0.61	101	157	3
0.4	0.62	101	159	3
0.4	0.63	101	162	2
0.4	0.64	101	164	2
0.4	0.65	101	168	2
0.4	0.66	101	169	1
0.4	0.67	101	172	1
0.4	0.68	101	175	1
0.4	0.69	101	177	1
0.4	0.7	101	180	0
0.4	0.71	101	182	0
0.4	0.72	102	184	0
0.4	0.73	102	187	0
0.4	0.74	102	190	1
0.4	0.75	101	193	1
0.4	0.76	101	194	1
0.4	0.77	102	197	1
0.4	0.78	102	200	2
0.4	0.79	102	201	2
0.4	0.8	103	205	2
0.4	0.81	103	208	2
0.4	0.82	103	210	2
0.4	0.83	104	212	3
0.4	0.84	104	215	3
0.4	0.85	104	218	3
0.4	0.86	103	220	3
0.4	0.87	103	223	3
0.4	0.88	104	225	3
0.4	0.89	104	227	3
0.4	0.9	104	230	3
0.4	0.91	104	233	3
0.4	0.92	104	234	3
0.4	0.93	104	237	3
0.4	0.94	103	240	3
0.4	0.95	102	244	2
0.4	0.96	101	246	2
0.4	0.97	100	249	1
0.4	0.98	100	251	1
0.4	0.99	100	252	1
0.4	1.0	100	252	1
0.41	0.0	105	4	2
0.41	0.01	105	5	2
0.41	0.02	105	6	2
0.41	0.03	106	8	2
0.41	0.04	106	10	2
0.41	0.05	106	13	2
0.41	0.06	106	14	2
0.41	0.07	106	17	2
0.41	0.08	106	20	2
0.41	0.09	106	22	2
0.41	0.1	106	25	2
0.41	0.11	106	27	2
0.41	0.12	106	29	2
0.41	0.13	106	32	2
0.41	0.14	106	34	2
0.41	0.15	106	37	2
0.41	0.16	106	39	2
0.41	0.17	106	42	2
0.41	0.18	105	46	2
0.41	0.19	105	48	2
0.41	0.2	105	52	2
0.41	0.21	105	55	2
0.41	0.22	105	57	2
0.41	0.23	105	60	2
0.41	0.24	105	62	1
0.41	0.25	105	65	1
0.41	0.26	105	67	1
0.41	0.27	105	70	1
0.41	0.28	105	73	2
0.41	0.29	105	75	2
0.41	0.3	105	78	2
0.41	0.31	105	80	2
0.41	0.32	105	82	2
0.41	0.33	105	85	2
0.41	0.34	106	88	1
0.41	0.35	106	89	1
0.41	0.36	106	92	1
0.41	0.37	106	95	1
0.41	0.38	105	98	1
0.41	0.39	105	100	0
0.41	0.4	105	103	0
0.41	0.41	105	106	0
0.41	0.42	105	107	0
0.41	0.43	106	110	0
0.41	0.44	106	113	0
0.41	0.45	106	115	0
0.41	0.46	106	117	0
0.41	0.47	107	121	0
0.41	0.48	107	124	1
0.41	0.49	107	125	1
0.41	0.5	107	128	1
0.41	0.51	107	131	1
0.41	0.52	107	133	1
0.41	0.53	107	135	1
0.41	0.54	107	138	1
0.41	0.55	107	141	1
0.41	0.56	106	143	1
0.41	0.57	105	147	2
0.41	0.58	105	150	2
0.41	0.59	104	151	2
0.41	0.6	104	154	2
0.41	0.61	105	157	2
0.41	0.62	105	159	2
0.41	0.63	105	162	2
0.41	0.64	105	165	2
0.41	0.65	105	168	1
0.41	0.66	105	169	1
0.41	0.67	105	172	1
0.41	0.68	105	175	1
0.41	0.69	105	177	0
0.41	0.7	105	180	0
0.41	0.71	105	183	0
0.41	0.72	105	184	0
0.41	0.73	105	187	0
0.41	0.74	105	190	0
0.41	0.75	105	193	1
0.41	0.76	105	194	1
0.41	0.77	105	197	1
0.41	0.78	105	200	1
0.41	0.79	106	201	1
0.41	0.8	106	205	2
0.41	0.81	107	208	2
0.41	0.82	107	209	2
0.41	0.83	107	212	2
0.41	0.84	107	215	3
0.41	0.85	107	218	3
0.41	0.86	107	220	3
0.41	0.87	107	222	3
0.41	0.88	107	225	3
0.41	0.89	107	227	3
0.41	0.9	107	229	3
0.41	0.91	107	232	3
0.41	0.92	107	234	3
0.41	0.93	107	237	3
0.41	0.94	106	240	3
0.41	0.95	106	244	2
0.41	0.96	105	246	2
0.41	0.97	104	249	1
0.41	0.98	104	251	1
0.41	0.99	103	252	1
0.41	1.0	103	252	0
0.42	0.0	107	4	2
0.42	0.01	107	5	2
0.42	0.02	108	6	2
0.42	0.03	108	8	2
0.42	0.04	108	10	1
0.42	0.05	108	13	1
0.42	0.06	108	14	1
0.42	0.07	108	17	1
0.42	0.08	108	20	2
0.42	0.09	108	21	2
0.42	0.1	108	24	2
0.42	0.11	108	27	2
0.42	0.12	108	29	2
0.42	0.13	108	31	2
0.42	0.14	108	34	2
0.42	0.15	108	37	2
0.42	0.16	108	39	2
0.42	0.17	108	42	2
0.42	0.18	107	46	2
0.42	0.19	107	48	2
0.42	0.2	107	52	2
0.42	0.21	106	55	1
0.42	0.22	106	57	1
0.42	0.23	106	59	1
0.42	0.24	107	62	1
0.42	0.25	107	65	1
0.42	0.26	107	66	1
0.42	0.27	107	70	1
0.42	0.28	107	73	2
0.42	0.29	107	75	2
0.42	0.3	107	78	2
0.42	0.31	107	80	2
0.42	0.32	107	82	2
0.42	0.33	107	85	2
0.42	0.34	108	87	2
0.42	0.35	108	89	2
0.42	0.36	108	92	1
0.42	0.37	108	95	1
0.42	0.38	107	98	1
0.42	0.39	107	100	1
0.42	0.4	107	103	0
0.42	0.41	107	105	0
0.42	0.42	108	107	0
0.42	0.43	108	110	0
0.42	0.44	108	112	0
0.42	0.45	108	115	0
0.42	0.46	108	117	0
0.42	0.47	109	120	1
0.42	0.48	109	124	1
0.42	0.49	109	125	1
0.42	0.5	109	128	1
0.42	0.51	109	131	1
0.42	0.52	109	132	1
0.42	0.53	109	135	1
0.42	0.54	109	138	1
0.42	0.55	108	141	1
0.42	0.56	108	143	1
0.42	0.57	107	146	2
0.42	0.58	106	150	2
0.42	0.59	106	151	2
0.42	0.6	106	154	2
0.42	0.61	107	157	2
0.42	0.62	107	159	2
0.42	0.63	107	162	2
0.42	0.64	107	165	2
0.42	0.65	107	168	1
0.42	0.66	107	169	1
0.42	0.67	107	172	1
0.42	0.68	107	175	1
0.42	0.69	107	177	0
0.42	0.7	107	180	0
0.42	0.71	107	183	0
0.42	0.72	107	184	0
0.42	0.73	107	187	0
0.42	0.74	107	190	0
0.42	0.75	107	193	1
0.42	0.76	107	194	1
0.42	0.77	107	197	1
0.42	0.78	107	200	1
0.42	0.79	108	201	1
0.42	0.8	108	205	1
0.42	0.81	109	208	2
0.42	0.82	109	209	2
0.42	0.83	109	212	2
0.42	0.84	109	215	2
0.42	0.85	109	218	2
0.42	0.86	109	219	2
0.42	0.87	109	222	3
0.42	0.88	109	225	3
0.42	0.89	109	226	3
0.42	0.9	109	229	2
0.42	0.91	109	232	3
0.42	0.92	109	233	3
0.42	0.93	109	236	3
0.42	0.94	108	240	2
0.42	0.95	108	244	2
0.42	0.96	107	246	2
0.42	0.97	106	249	1
0.42	0.98	105	251	1
0.42	0.99	105	252	1
0.42	1.0	105	252	0
0.43	0.0	112	4	1
0.43	0.01	112	5	1
0.43	0.02	112	6	1
0.43	0.03	112	8	1
0.43	0.04	112	10	1
0.43	0.05	112	13	1
0.43	0.06	112	14	1
0.43	0.07	112	17	1
0.43	0.08	112	20	1
0.43	0.09	112	21	1
0.43	0.1	112	25	1
0.43	0.11	112	27	2
0.43	0.12	112	29	2
0.43	0.13	112	32	2
0.43	0.14	112	34	2
0.43	0.15	112	37	1
0.43	0.16	112	39	1
0.43	0.17	112	42	1
0.43	0.18	111	45	1
0.43	0.19	111	48	1
0.43	0.2	110	52	1
0.43	0.21	110	55	1
0.43	0.22	110	56	1
0.43	0.23	110	59	1
0.43	0.24	110	62	1
0.43	0.25	110	65	1
0.43	0.26	110	66	1
0.43	0.27	111	69	1
0.43	0.28	111	73	2
0.43	0.29	111	74	2
0.43	0.3	111	77	2
0.43	0.31	111	80	3
0.43	0.32	111	82	3
0.43	0.33	112	84	2
0.43	0.34	112	87	2
0.43	0.35	112	89	2
0.43	0.36	112	91	2
0.43	0.37	112	95	2
0.43	0.38	112	98	1
0.43	0.39	112	99	1
0.43	0.4	112	102	1
0.43	0.41	112	105	1
0.43	0.42	112	106	1
0.43	0.43	112	109	0
0.43	0.44	112	112	0
0.43	0.45	112	115	1
0.43	0.46	112	116	1
0.43	0.47	112	120	1
0.43	0.48	112	123	1
0.43	0.49	112	124	1
0.43	0.5	112	127	1
0.43	0.51	113	130	1
0.43	0.52	113	131	1
0.43	0.53	113	134	1
0.43	0.54	112	137	1
0.43	0.55	112	140	1
0.43	0.56	111	142	1
0.43	0.57	110	146	1
0.43	0.58	110	149	1
0.43	0.59	110	151	1
0.43	0.6	110	154	2
0.43	0.61	110	157	2
0.43	0.62	111	159	2
0.43	0.63	111	162	1
0.43	0.64	111	165	1
0.43	0.65	111	168	1
0.43	0.66	111	169	1
0.43	0.67	111	172	1
0.43	0.68	111	175	0
0.43	0.69	111	177	0
0.43	0.7	111	180	0
0.43	0.71	111	182	0
0.43	0.72	111	184	0
0.43	0.73	112	187	0
0.43	0.74	111	189	0
0.43	0.75	111	193	0
0.43	0.76	111	194	1
0.43	0.77	111	197	1
0.43	0.78	111	200	1
0.43	0.79	112	201	1
0.43	0.8	112	204	1
0.43	0.81	112	207	1
0.43	0.82	112	209	1
0.43	0.83	112	212	1
0.43	0.84	112	215	1
0.43	0.85	112	217	2
0.43	0.86	112	219	2
0.43	0.87	112	222	2
0.43	0.88	112	224	2
0.43	0.89	112	226	2
0.43	0.9	112	229	2
0.43	0.91	113	232	2
0.43	0.92	113	233	2
0.43	0.93	113	236	2
0.43	0.94	112	240	2
0.43	0.95	111	244	2
0.43	0.96	111	246	1
0.43	0.97	110	249	1
0.43	0.98	109	251	1
0.43	0.99	109	252	0
0.43	1.0	109	252	0
0.44	0.0	115	4	1
0.44	0.01	115	5	1
0.44	0.02	115	6	1
0.44	0.03	116	8	1
0.44	0.04	116	10	1
0.44	0.05	116	13	1
0.44	0.06	116	14	1
0.44	0.07	116	17	1
0.44	0.08	116	20	1
0.44	0.09	116	22	1
0.44	0.1	116	25	1
0.44	0.11	116	28	1
0.44	0.12	116	29	1
0.44	0.13	116	32	1
0.44	0.14	116	35	1
0.44	0.15	116	37	1
0.44	0.16	116	39	1
0.44	0.17	116	42	1
0.44	0.18	115	45	1
0.44	0.19	114	48	1
0.44	0.2	114	51	1
0.44	0.21	113	54	1
0.44	0.22	113	56	1
0.44	0.23	113	59	1
0.44	0.24	113	62	1
0.44	0.25	114	64	1
0.44	0.26	114	66	1
0.44	0.27	114	69	1
0.44	0.28	114	72	2
0.44	0.29	114	74	2
0.44	0.3	115	77	3
0.44	0.31	115	80	3
0.44	0.32	115	81	3
0.44	0.33	115	84	3
0.44	0.34	115	87	3
0.44	0.35	115	88	3
0.44	0.36	115	91	2
0.44	0.37	115	94	2
0.44	0.38	115	98	2
0.44	0.39	115	99	1
0.44	0.4	115	102	1
0.44	0.41	115	105	1
0.44	0.42	116	106	1
0.44	0.43	116	109	1
0.44	0.44	116	112	1
0.44	0.45	116	115	1
0.44	0.46	116	116	1
0.44	0.47	116	119	1
0.44	0.48	116	123	1
0.44	0.49	116	124	1
0.44	0.5	116	127	1
0.44	0.51	116	130	1
0.44	0.52	116	131	1
0.44	0.53	116	134	1
0.44	0.54	116	137	1
0.44	0.55	115	140	1
0.44	0.56	115	142	1
0.44	0.57	114	146	1
0.44	0.58	113	149	1
0.44	0.59	113	150	1
0.44	0.6	113	153	1
0.44	0.61	114	157	1
0.44	0.62	114	158	1
0.44	0.63	115	162	1
0.44	0.64	115	165	1
0.44	0.65	115	168	1
0.44	0.66	115	169	1
0.44	0.67	115	172	1
0.44	0.68	115	175	1
0.44	0.69	115	177	1
0.44	0.7	115	180	0
0.44	0.71	115	182	0
0.44	0.72	115	184	0
0.44	0.73	115	187	0
0.44	0.74	115	189	0
0.44	0.75	115	193	0
0.44	0.76	115	194	0
0.44	0.77	115	197	1
0.44	0.78	115	200	1
0.44	0.79	115	201	1
0.44	0.8	115	204	1
0.44	0.81	116	207	1
0.44	0.82	116	209	1
0.44	0.83	116	211	1
0.44	0.84	116	214	1
0.44	0.85	115	217	1
0.44	0.86	115	219	1
0.44	0.87	115	221	1
0.44	0.88	115	224	1
0.44	0.89	116	226	1
0.44	0.9	116	229	1
0.44	0.91	116	231	1
0.44	0.92	116	233	1
0.44	0.93	116	236	1
0.44	0.94	116	240	1
0.44	0.95	115	244	1
0.44	0.96	115	246	1
0.44	0.97	114	249	1
0.44	0.98	113	251	0
0.44	0.99	113	252	0
0.44	1.0	113	252	0
0.45	0.0	118	4	0
0.45	0.01	118	5	0
0.45	0.02	118	6	0
0.45	0.03	118	8	0
0.45	0.04	118	10	0
0.45	0.05	119	13	0
0.45	0.06	119	14	0
0.45	0.07	119	17	1
0.45	0.08	119	20	1
0.45	0.09	119	22	1
0.45	0.1	119	25	1
0.45	0.11	119	28	1
0.45	0.12	119	29	2
0.45	0.13	119	32	2
0.45	0.14	119	35	1
0.45	0.15	119	38	1
0.45	0.16	119	39	1
0.45	0.17	119	42	1
0.45	0.18	118	46	1
0.45	0.19	117	48	1
0.45	0.2	117	52	1
0.45	0.21	116	55	0
0.45	0.22	116	56	0
0.45	0.23	116	59	0
0.45	0.24	116	62	0
0.45	0.25	116	64	1
0.45	0.26	117	66	1
0.45	0.27	117	69	1
0.45	0.28	117	72	2
0.45	0.29	117	74	2
0.45	0.3	117	77	3
0.45	0.31	118	80	3
0.45	0.32	118	81	3
0.45	0.33	118	84	3
0.45	0.34	118	87	3
0.45	0.35	118	88	3
0.45	0.36	118	91	2
0.45	0.37	118	94	2
0.45	0.38	118	98	2
0.45	0.39	118	99	2
0.45	0.4	118	102	1
0.45	0.41	118	105	1
0.45	0.42	118	106	1
0.45	0.43	119	109	1
0.45	0.44	119	112	1
0.45	0.45	119	115	1
0.45	0.46	119	117	1
0.45	0.47	119	120	1
0.45	0.48	119	123	1
0.45	0.49	119	124	1
0.45	0.5	119	127	1
0.45	0.51	119	130	1
0.45	0.52	119	131	1
0.45	0.53	119	134	1
0.45	0.54	119	137	1
0.45	0.55	118	140	1
0.45	0.56	117	142	1
0.45	0.57	117	146	1
0.45	0.58	116	149	1
0.45	0.59	116	150	1
0.45	0.6	116	153	1
0.45	0.61	117	157	1
0.45	0.62	117	159	1
0.45	0.63	117	162	1
0.45	0.64	117	165	1
0.45	0.65	117	168	1
0.45	0.66	117	169	1
0.45	0.67	117	172	1
0.45	0.68	117	175	1
0.45	0.69	117	177	1
0.45	0.7	118	179	1
0.45	0.71	118	182	1
0.45	0.72	118	184	1
0.45	0.73	118	186	1
0.45	0.74	118	189	1
0.45	0.75	118	193	1
0.45	0.76	118	194	1
0.45	0.77	118	197	1
0.45	0.78	118	200	1
0.45	0.79	118	202	1
0.45	0.8	118	204	1
0.45	0.81	118	207	1
0.45	0.82	119	209	1
0.45	0.83	119	211	1
0.45	0.84	118	214	1
0.45	0.85	118	217	1
0.45	0.86	118	219	1
0.45	0.87	118	222	1
0.45	0.88	118	224	1
0.45	0.89	118	226	1
0.45	0.9	119	229	1
0.45	0.91	119	231	1
0.45	0.92	119	233	1
0.45	0.93	119	236	1
0.45	0.94	118	240	1
0.45	0.95	118	244	1
0.45	0.96	117	246	1
0.45	0.97	116	249	1
0.45	0.98	116	251	0
0.45	0.99	116	252	0
0.45	1.0	116	252	0
0.46	0.0	119	4	0
0.46	0.01	119	5	0
0.46	0.02	119	6	0
0.46	0.03	119	8	0
0.46	0.04	119	10	0
0.46	0.05	120	13	0
0.46	0.06	120	14	0
0.46	0.07	120	17	1
0.46	0.08	120	20	1
0.46	0.09	120	22	1
0.46	0.1	120	25	1
0.46	0.11	120	28	2
0.46	0.12	120	29	2
0.46	0.13	120	32	2
0.46	0.14	120	35	2
0.46	0.15	120	38	2
0.46	0.16	120	39	1
0.46	0.17	120	42	1
0.46	0.18	119	46	1
0.46	0.19	119	48	1
0.46	0.2	118	52	1
0.46	0.21	117	55	0
0.46	0.22	117	56	0
0.46	0.23	117	59	0
0.46	0.24	117	62	0
0.46	0.25	118	65	0
0.46	0.26	118	66	1
0.46	0.27	118	69	1
0.46	0.28	118	72	2
0.46	0.29	118	74	2
0.46	0.3	118	77	3
0.46	0.31	119	80	3
0.46	0.32	119	81	3
0.46	0.33	119	84	3
0.46	0.34	119	87	3
0.46	0.35	119	89	3
0.46	0.36	119	91	2
0.46	0.37	119	94	2
0.46	0.38	119	98	2
0.46	0.39	119	99	2
0.46	0.4	119	102	1
0.46	0.41	119	105	1
0.46	0.42	119	106	1
